test-rmse-mean,test-rmse-std,train-rmse-mean,train-rmse-std
0.3628819,0.00122337757459,0.3559469,0.000249316846603
0.3628755,0.00122437635145,0.3559354,0.000248775079138
0.3628676,0.00122296011382,0.355923,0.00025061125274
0.3628598,0.00122465389396,0.3559092,0.000248786977151
0.3628541,0.00122539034189,0.3558983,0.000247304286255
0.3628493,0.00122654882088,0.3558882,0.000247972901745
0.3628436,0.00122716104893,0.3558781,0.000250522434125
0.3628348,0.00122567930553,0.3558639,0.000253436165533
0.3628286,0.00122162287143,0.3558517,0.000247248478256
0.3628223,0.0012237011931,0.3558393,0.000247745857685
0.3628134,0.00122305733308,0.3558238,0.00024626075611
0.3628072,0.00122289147515,0.3558134,0.000243508192881
0.3627985,0.00122419101859,0.3557998,0.000243541700741
0.3627894,0.00122660647316,0.3557855,0.00023861485704
0.3627818,0.00123105164798,0.3557719,0.000236911565779
0.362773,0.00123010365417,0.3557583,0.000236463548988
0.3627651,0.00122991653782,0.355745,0.000233486188028
0.3627589,0.00122877430393,0.3557331,0.000234484306511
0.3627524,0.00122877493464,0.3557205,0.000231300778209
0.362748,0.0012290100081,0.3557111,0.000233502655231
0.3627393,0.00123007130281,0.3556979,0.000235861590769
0.3627315,0.00123053795147,0.3556864,0.000233675929441
0.3627241,0.00122893746383,0.355674,0.000232148228509
0.3627104,0.00123139069348,0.3556515,0.000233378340897
0.3627017,0.00123576964277,0.3556378,0.000231360238589
0.3626945,0.00123593893458,0.3556247,0.000230531581351
0.3626887,0.00123657559817,0.3556157,0.000227309942589
0.3626847,0.0012367805828,0.3556067,0.000228358949901
0.362676,0.00123855892068,0.3555916,0.000225342938651
0.362671,0.00123981974496,0.3555825,0.00022602665772
0.3626625,0.00124117704217,0.3555696,0.000224867160786
0.3626561,0.00124130386691,0.3555579,0.00022760116432
0.3626477,0.00123961663832,0.3555446,0.000221653423163
0.3626409,0.00123879582256,0.3555323,0.000223221885128
0.3626305,0.00123664305683,0.3555153,0.000222885643324
0.3626238,0.00123304994222,0.3555025,0.00022380985233
0.3626174,0.00123346554066,0.3554901,0.000218951798348
0.3626116,0.00123508802925,0.3554779,0.000220579894823
0.3626039,0.00123618594475,0.3554647,0.000223551358752
0.3625948,0.00123762658342,0.3554496,0.000223680665235
0.3625866,0.00124022499572,0.355436,0.00022169618851
0.3625783,0.00124024901129,0.3554237,0.000225131983512
0.3625705,0.00124195662163,0.3554107,0.000226493289084
0.362565,0.00124341682472,0.355401,0.000226866039768
0.3625576,0.00124299317778,0.3553867,0.000231196042354
0.362547,0.00124561526966,0.3553703,0.000230203844451
0.3625382,0.00124231564427,0.3553571,0.000231565303964
0.3625319,0.00124244842549,0.3553459,0.000231587758744
0.3625251,0.00124071942437,0.355334,0.000235512207752
0.3625192,0.00124274621705,0.355322,0.000234461937209
0.3625149,0.00124527422281,0.3553126,0.000235294793823
0.3625074,0.00124247528748,0.3553008,0.000239460978032
0.3625028,0.00124132169884,0.3552911,0.000241862957065
0.3624953,0.00124102498363,0.3552792,0.000241640559509
0.3624903,0.00123973481439,0.3552696,0.000245730421397
0.3624831,0.00124215324739,0.3552568,0.000247364023253
0.3624756,0.00124249436216,0.3552431,0.000247577240473
0.3624689,0.00124079212199,0.3552303,0.000246324196944
0.3624611,0.00123712678817,0.355217,0.000243938516844
0.362453,0.00123932118517,0.3552039,0.000243487350801
0.3624474,0.00124269056486,0.3551918,0.000241481179391
0.3624398,0.00124214981383,0.3551776,0.000239646489647
0.3624322,0.00124360160823,0.3551639,0.000237149509803
0.3624251,0.00124354046577,0.355151,0.000236036014201
0.3624165,0.00124094143697,0.3551348,0.000238573594515
0.3624105,0.00124518827894,0.355124,0.000238691013656
0.3624062,0.00124457910958,0.3551149,0.000239643255695
0.3623992,0.00124539871527,0.3551034,0.000243276057186
0.3623929,0.00124946143998,0.3550923,0.000242469400131
0.3623848,0.00124794581613,0.355078,0.000243136175836
0.3623789,0.00124777782077,0.3550673,0.000243748661535
0.3623703,0.00124423012743,0.3550532,0.000238025124724
0.3623635,0.00124711244481,0.3550422,0.000233071147936
0.3623546,0.0012476339367,0.3550285,0.000234115035826
0.3623436,0.00124537208898,0.3550125,0.000232912537232
0.3623366,0.00124595916466,0.355001,0.000235847832299
0.3623284,0.00124802076906,0.3549886,0.000235842405008
0.3623244,0.00124898544427,0.3549783,0.0002367931798
0.3623182,0.0012488077354,0.3549653,0.000237740215361
0.36231,0.00124484055204,0.3549532,0.000237071634744
0.362302,0.00124429682954,0.3549408,0.000233603852708
0.362295,0.00124281366262,0.3549268,0.00023043602149
0.3622871,0.00124262395358,0.3549118,0.0002294501253
0.3622806,0.00124281150622,0.3548989,0.00022928255494
0.3622735,0.00124285833867,0.3548846,0.000225975750911
0.3622635,0.00123974031555,0.3548678,0.000231163059333
0.3622587,0.0012417549718,0.354857,0.000229711558264
0.3622524,0.00124101750189,0.354847,0.000227177463671
0.3622428,0.00124309225724,0.3548305,0.000225040551901
0.3622365,0.0012415158678,0.3548191,0.000223597607322
0.3622286,0.00123892245116,0.354806,0.000221299796656
0.3622241,0.00124081355973,0.3547956,0.000223528611144
0.3622183,0.00124338803678,0.3547842,0.000221258581754
0.3622102,0.0012436143132,0.3547702,0.000224674787193
0.362204,0.00124270076849,0.3547582,0.000226462270588
0.3621936,0.00124478248702,0.354743,0.000223306515803
0.3621841,0.00124916936001,0.3547271,0.000220456095402
0.3621769,0.00124945647783,0.3547142,0.000222775133262
0.3621698,0.00124858077832,0.3547006,0.00022628884197
0.362161,0.00124603675708,0.3546877,0.000223975913884
0.362154,0.00124539792837,0.3546723,0.000224129003032
0.3621468,0.00124348645348,0.3546588,0.000222504741523
0.3621412,0.00124263017829,0.3546492,0.000220570079567
0.3621381,0.00124335525495,0.3546407,0.000219421079206
0.3621307,0.00124678057813,0.3546276,0.000218439099064
0.3621248,0.00124919804675,0.3546158,0.000219844854386
0.3621182,0.00125045861987,0.3546034,0.000219793175508
0.3621096,0.00124842254065,0.3545881,0.000219866527694
0.3621005,0.0012463230119,0.354572,0.000218642630793
0.3620914,0.00124877741812,0.3545571,0.00021776246233
0.3620811,0.00124764670079,0.3545396,0.000220558472973
0.3620699,0.00124951698268,0.3545201,0.000219002031954
0.3620661,0.00125075692682,0.3545114,0.000218958991594
0.3620591,0.00125253977582,0.3544994,0.000217587775392
0.3620519,0.00125101690236,0.3544879,0.000218816567014
0.3620459,0.00125239454247,0.3544765,0.000219430285057
0.3620408,0.00125139936072,0.3544665,0.000218472996043
0.3620352,0.00125189055432,0.354456,0.000220519386903
0.3620265,0.00125189546289,0.3544423,0.00022118365672
0.3620214,0.00125269814401,0.354433,0.00022376237396
0.3620151,0.00125226087138,0.3544219,0.000223713857416
0.3620081,0.00125327095634,0.3544099,0.000223630700039
0.362,0.00125275384653,0.3543951,0.000222842747246
0.3619938,0.00125208376717,0.3543836,0.000224656715902
0.3619872,0.00125319063195,0.3543712,0.000226094581978
0.3619811,0.0012516502267,0.3543611,0.000230510932496
0.3619744,0.00125053286242,0.3543495,0.000229432016074
0.3619677,0.00125104077072,0.3543356,0.000229379249279
0.3619603,0.0012563505124,0.3543245,0.000225675541431
0.3619529,0.00125854300284,0.3543122,0.000225804694371
0.3619491,0.00125750518488,0.3543016,0.000225361132408
0.361939,0.00125533477607,0.3542831,0.000226250944749
0.3619304,0.00125146012322,0.3542697,0.000223586247341
0.3619221,0.00125186544405,0.3542545,0.000224426936886
0.3619133,0.00125707868091,0.3542399,0.000224038144074
0.361907,0.00125806518114,0.3542276,0.000226403710217
0.3619016,0.00125697050085,0.3542166,0.000228164502059
0.3618956,0.00125749172562,0.3542059,0.000231054300977
0.3618887,0.00125491450306,0.3541926,0.000229523942106
0.3618821,0.00125300705904,0.3541815,0.000228428654069
0.3618718,0.00125580713487,0.3541653,0.000226620409496
0.3618637,0.00125684908004,0.3541503,0.000230253360453
0.3618568,0.00125719233214,0.3541366,0.000230157424386
0.3618501,0.00125883886578,0.3541244,0.000228165378618
0.3618386,0.00125948816588,0.3541057,0.000227056843103
0.3618328,0.00126233219083,0.3540928,0.000225007466543
0.3618253,0.00126180973605,0.354078,0.000227650609487
0.3618186,0.00126415538602,0.3540656,0.000228136012063
0.3618098,0.0012647930898,0.3540524,0.000226004513229
0.3618019,0.0012616739238,0.3540398,0.00022778665457
0.3617947,0.00125978141358,0.3540267,0.000230331087785
0.3617908,0.00126098293406,0.3540183,0.000229942188387
0.3617825,0.00125945783971,0.3540035,0.000227112857408
0.3617754,0.00125874534359,0.3539906,0.000226077066506
0.3617683,0.00125952721686,0.353978,0.000228370313307
0.3617639,0.00126034935236,0.3539666,0.000231459370085
0.3617565,0.00125830999758,0.3539539,0.000231447812692
0.3617488,0.00126553457479,0.3539407,0.000227280465505
0.3617449,0.00126585926943,0.3539325,0.000227981249229
0.3617386,0.0012656953978,0.3539223,0.000224414816801
0.3617302,0.00126546195518,0.3539086,0.000224432261496
0.3617243,0.0012665899139,0.3538969,0.000223676753374
0.3617153,0.00126687758288,0.3538825,0.000222141508953
0.361705,0.001268671904,0.3538679,0.00022044793036
0.3616975,0.00126720355508,0.3538542,0.000218430675501
0.3616907,0.00126468423332,0.3538429,0.000221415198214
0.361685,0.00126619745696,0.353832,0.000220923516177
0.3616794,0.00126715146687,0.3538212,0.000222044950404
0.3616708,0.00126514890823,0.3538057,0.000220279390775
0.3616653,0.00126569040843,0.3537946,0.000222892440428
0.3616555,0.00126467262562,0.3537775,0.000221313465474
0.3616491,0.00126312069495,0.3537658,0.000221156415236
0.3616436,0.00126395998354,0.3537558,0.00022310212908
0.3616377,0.00126291132309,0.3537445,0.000225863786385
0.3616348,0.00126310449291,0.3537369,0.000228877019379
0.3616271,0.00126719536379,0.3537228,0.000225473634822
0.3616209,0.00126827949995,0.3537108,0.00022363219804
0.3616165,0.00126968116076,0.3537012,0.000221531848726
0.3616094,0.00126910986128,0.3536891,0.000221144952463
0.3616022,0.00127073008936,0.3536738,0.000221155058726
0.3615937,0.00127247310777,0.3536604,0.000219891882524
0.3615883,0.00127140442425,0.3536514,0.000220768294825
0.3615825,0.00127195984606,0.3536424,0.00021943755376
0.3615756,0.00127364274426,0.3536283,0.000220358821017
0.3615712,0.00127280397548,0.353618,0.000222449994381
0.3615653,0.00127227363802,0.3536074,0.000224315492109
0.3615613,0.00127424911615,0.353599,0.000224246293169
0.3615553,0.00127173787,0.353588,0.000224187867647
0.3615498,0.00127057890743,0.3535776,0.000222592542553
0.3615431,0.00127099633752,0.3535657,0.000225062680158
0.3615345,0.00127273573455,0.3535527,0.000226456640441
0.361527,0.00127492533115,0.3535397,0.000224846191873
0.3615201,0.00127378526055,0.3535255,0.00022152708638
0.3615124,0.00127396304499,0.3535115,0.000220256327945
0.3615052,0.00127662710296,0.3534978,0.000220751353337
0.3614992,0.00127928869299,0.3534858,0.000219831207976
0.3614919,0.00127597346759,0.3534718,0.000215157058913
0.3614865,0.00127268120517,0.3534604,0.000214260682347
0.3614791,0.00127498897642,0.353449,0.000211910358407
0.3614715,0.00127645730442,0.3534353,0.000211995306552
0.3614649,0.00127875106647,0.3534247,0.000208944035569
0.3614574,0.00127914238457,0.3534109,0.000209406996063
0.3614498,0.00127755593224,0.3533958,0.000213025726146
0.3614441,0.0012772557653,0.3533845,0.000212573869514
0.3614392,0.00127656404461,0.3533726,0.000208725753083
0.3614311,0.00127635696026,0.3533586,0.000211455054326
0.3614224,0.00127609546665,0.3533459,0.000211848743211
0.3614134,0.00127538921118,0.3533296,0.000212311657711
0.3614076,0.00127404844492,0.3533191,0.00021445020401
0.3614018,0.00127435283968,0.3533069,0.000217318406952
0.3613971,0.0012718059168,0.3532969,0.000216451588121
0.3613931,0.00127095660429,0.353288,0.000216321982239
0.3613861,0.001269554603,0.3532745,0.000216511085167
0.3613776,0.00127086727867,0.3532609,0.000215531181039
0.3613683,0.00127422988899,0.3532475,0.000209523864989
0.3613617,0.00127243947204,0.3532356,0.000211253497012
0.361354,0.00127181743973,0.3532212,0.000211269401476
0.3613472,0.00126911408471,0.3532094,0.000211548197818
0.3613416,0.00127137368228,0.3531983,0.000212033039878
0.3613326,0.00126904824179,0.3531849,0.000214963927206
0.3613236,0.0012676422366,0.3531709,0.000219834233003
0.361318,0.00126491960219,0.3531592,0.000219647809003
0.3613133,0.00126553198695,0.3531481,0.00021717985634
0.361304,0.00126824311549,0.3531325,0.00021497685922
0.3612985,0.00126992820663,0.353123,0.000211954712144
0.36129,0.00127173063186,0.3531091,0.000210330905955
0.3612797,0.00127207460866,0.3530924,0.000209773782919
0.3612697,0.00127311602378,0.3530768,0.000205400486854
0.3612635,0.00127343984938,0.353065,0.000203298302993
0.3612585,0.00127451663387,0.3530551,0.000206321811741
0.3612539,0.00127486316521,0.3530461,0.000203405235921
0.3612447,0.00127211580055,0.3530318,0.000204274227449
0.3612407,0.00127119817888,0.353023,0.000205464838841
0.3612323,0.00127360928467,0.3530066,0.000205003024368
0.3612272,0.00127454374582,0.352997,0.0002045614822
0.3612191,0.00127623300772,0.3529833,0.000202932525732
0.361214,0.00127599678683,0.3529728,0.000203667768682
0.3612055,0.00127317973986,0.352958,0.000202324986099
0.3611968,0.0012727345992,0.3529445,0.000202297429544
0.3611917,0.00127201525541,0.3529338,0.000200561611481
0.3611856,0.00127256089835,0.3529221,0.000199330604775
0.3611788,0.00127214250774,0.3529089,0.000202057145382
0.3611717,0.0012700422867,0.3528958,0.000202248757722
0.3611673,0.00126987023353,0.3528862,0.00020339508352
0.361163,0.00126724891004,0.3528772,0.00020321751893
0.3611583,0.0012667900418,0.3528697,0.000204947822628
0.361154,0.00126532367401,0.3528607,0.000207317172468
0.3611471,0.00126539649517,0.3528486,0.00020828595728
0.3611405,0.0012646079432,0.3528361,0.000208497218207
0.3611283,0.00127149180493,0.35282,0.000205076083442
0.3611227,0.00126996142067,0.3528077,0.000206562363464
0.3611148,0.00126787592453,0.3527927,0.00020837564637
0.361105,0.00126705785188,0.3527758,0.0002080229795
0.3610973,0.00126789037775,0.3527635,0.000204671566174
0.3610918,0.0012649721578,0.3527518,0.000207493517971
0.3610857,0.00126775274009,0.3527396,0.000203253142657
0.3610765,0.00127005017617,0.3527232,0.000205942127793
0.3610703,0.00127263223674,0.3527124,0.00020617381017
0.3610654,0.00127393101854,0.3527006,0.00020357416339
0.3610567,0.00127346598306,0.3526875,0.000204122144806
0.3610507,0.00127121933985,0.3526764,0.000209236803646
0.3610431,0.00126885510993,0.3526615,0.000209688936284
0.3610373,0.00126575772168,0.3526518,0.000209724009117
0.36103,0.00126497391277,0.3526377,0.000214736606102
0.3610247,0.00126507786717,0.3526259,0.000219216080615
0.3610168,0.0012642852368,0.3526113,0.00022019993188
0.3610102,0.00126611869902,0.3526001,0.00021851519398
0.3609995,0.00126557569904,0.3525817,0.000223955375019
0.3609887,0.00126309398304,0.3525654,0.000226106700476
0.3609841,0.00126178218802,0.3525544,0.000227461293411
0.3609772,0.0012589591574,0.3525422,0.000227021056292
0.360969,0.00125936436348,0.3525275,0.000225959841565
0.360961,0.00126331706234,0.3525145,0.000221071594738
0.3609554,0.00126371636058,0.3525026,0.000219190419499
0.3609523,0.00126457811542,0.3524961,0.000219422172991
0.3609477,0.00126500024111,0.3524865,0.000216261993887
0.3609416,0.00126422792249,0.3524763,0.000214360000933
0.3609353,0.00126132153315,0.3524651,0.000211772731956
0.3609276,0.0012614102584,0.3524526,0.000209878631595
0.3609185,0.00126217869179,0.3524376,0.000209344787372
0.3609137,0.001262538241,0.3524271,0.00020847659341
0.360909,0.00126138836208,0.3524191,0.000207067839125
0.3608992,0.00126812340094,0.3524048,0.000204745598243
0.3608882,0.00126922045366,0.3523878,0.000201643150144
0.3608836,0.00127065527977,0.3523781,0.000197732875365
0.3608792,0.00127053813796,0.3523682,0.000197098351084
0.3608715,0.00126846602241,0.3523524,0.000197808088813
0.3608665,0.0012701996103,0.3523423,0.000196069911001
0.3608578,0.00126960378071,0.3523275,0.000194333347627
0.3608521,0.00127090207727,0.3523181,0.000192262554857
0.3608452,0.00127108479654,0.3523059,0.000197134700142
0.3608376,0.00126968288954,0.3522924,0.000199297867525
0.3608292,0.00126798981068,0.3522788,0.000200994427783
0.3608251,0.00126558653991,0.3522688,0.000201628271827
0.3608148,0.00126722600983,0.352253,0.000202633659593
0.3608107,0.00126522101231,0.3522439,0.00020672080205
0.3608027,0.00126528842957,0.3522289,0.000206516076856
0.360796,0.00126205705101,0.3522168,0.000208372167047
0.3607911,0.00126350072814,0.352205,0.000207248160426
0.3607848,0.00126194150419,0.3521918,0.00020435204917
0.3607786,0.00126042185002,0.3521798,0.000205518758268
0.3607684,0.00126308362352,0.352162,0.000201160632331
0.3607623,0.00126267217044,0.3521506,0.000198242376903
0.3607563,0.00126098596741,0.3521384,0.000197824265448
0.3607484,0.00125959399808,0.3521235,0.000195502046025
0.3607412,0.0012604366545,0.3521114,0.000194926242461
0.3607319,0.001258948883,0.3520954,0.000199348538996
0.3607248,0.00125800038156,0.3520833,0.000200423077514
0.36072,0.00125692871715,0.3520728,0.000205580543827
0.3607137,0.00125926439241,0.3520616,0.000205392404923
0.3607048,0.00125763180621,0.3520461,0.00020701615879
0.3606968,0.00125294140326,0.3520336,0.000207182624754
0.3606863,0.00125448045421,0.3520182,0.000206185256505
0.3606805,0.00125486949521,0.3520075,0.000204516625241
0.360674,0.00125516692117,0.351995,0.000206321108954
0.3606678,0.001252777139,0.3519828,0.000205426288483
0.3606608,0.00125123553338,0.3519699,0.000205221075916
0.3606496,0.00125332886347,0.3519537,0.000205787779035
0.3606456,0.00125199458465,0.351945,0.000207212451363
0.3606412,0.00125204183636,0.3519347,0.00020748737311
0.3606368,0.00125034225714,0.3519241,0.000209281843455
0.36063,0.00124684209104,0.3519112,0.000213520865491
0.3606218,0.00125261836167,0.3518975,0.00020639924903
0.360616,0.00125096930418,0.3518853,0.000207510023854
0.3606129,0.00124989083123,0.3518751,0.000206988139757
0.3606038,0.00124938063055,0.3518628,0.000201733884115
0.3605964,0.00125147786237,0.3518505,0.000199062427394
0.3605907,0.00124992800193,0.3518379,0.000199207153486
0.3605841,0.00125076788014,0.3518258,0.000199853846598
0.360578,0.00124975317563,0.3518147,0.000199793918826
0.3605716,0.00124918014714,0.3518024,0.000197714541701
0.3605662,0.00124712010649,0.3517925,0.000197930922294
0.3605606,0.00124585040836,0.351781,0.000199181324426
0.360555,0.00124727615226,0.3517705,0.000199351072232
0.3605495,0.00124523919389,0.3517601,0.000201246341582
0.3605415,0.00124484073278,0.3517487,0.000200960717554
0.3605328,0.00124348098498,0.3517343,0.000202568037953
0.3605282,0.0012434777682,0.3517247,0.000200656946055
0.3605237,0.00124419693377,0.3517142,0.000199024521102
0.3605194,0.00124476368842,0.3517049,0.000199006758679
0.360512,0.00124595353043,0.3516911,0.000198573638734
0.3605056,0.00124628345091,0.3516774,0.000201896607203
0.3604987,0.00124315848145,0.3516644,0.000200516931953
0.3604885,0.00124141010548,0.3516502,0.000203073779696
0.3604841,0.00123920558827,0.3516401,0.000206186056755
0.3604785,0.00123869223377,0.3516284,0.000208497577924
0.3604721,0.0012402279992,0.3516165,0.000208113070229
0.3604668,0.00124115895839,0.3516048,0.000208623967942
0.3604613,0.00124186811297,0.3515933,0.000207654544858
0.3604559,0.00124176337923,0.3515841,0.000207343893086
0.3604491,0.00124226586929,0.3515736,0.000206853668084
0.3604454,0.00124218607302,0.3515643,0.000209353791463
0.3604399,0.00124247925134,0.3515548,0.000209091271936
0.3604345,0.00124319871702,0.3515442,0.000210146044455
0.3604273,0.00124003669704,0.3515328,0.000213236863605
0.3604229,0.00123775889817,0.3515233,0.000212947434828
0.3604159,0.0012372902206,0.3515102,0.000214333758424
0.3604103,0.00123789305273,0.3514985,0.000213067242907
0.3604052,0.00124010264091,0.3514877,0.000210249399524
0.360401,0.00124022868859,0.3514777,0.000207798965349
0.3603949,0.00124126737249,0.3514663,0.000209986690054
0.3603912,0.00124132548512,0.3514573,0.000210668958321
0.3603817,0.00124592865366,0.3514418,0.000209365135589
0.3603762,0.00124615029591,0.3514307,0.000208258517233
0.3603696,0.00124283789772,0.3514181,0.000212076613515
0.3603652,0.0012445351582,0.3514084,0.000210609211574
0.3603609,0.00124308909174,0.3513991,0.000213727139128
0.3603564,0.00124376735767,0.3513904,0.000212952670798
0.36035,0.00124435702272,0.35138,0.000211747018869
0.3603488,0.00124474172421,0.3513722,0.000211829554123
0.3603434,0.00124377853334,0.3513619,0.00021283394936
0.3603379,0.00124512838294,0.3513521,0.000211471723878
0.360331,0.00124417981016,0.351339,0.000211021799822
0.3603274,0.00124566385514,0.3513313,0.00020842459068
0.3603241,0.00124520869335,0.3513234,0.000211727277411
0.3603196,0.00124477148104,0.351315,0.000210878638084
0.3603105,0.00124977607994,0.3513014,0.000208871826726
0.3603063,0.00124974421783,0.3512926,0.00020845104941
0.3603009,0.00124950745896,0.3512828,0.000210919795183
0.3602973,0.00124903130865,0.3512746,0.00021111665022
0.3602927,0.00124912537801,0.3512641,0.000210982203041
0.3602868,0.00124879300126,0.3512536,0.000211519833585
0.3602812,0.00124901711758,0.3512435,0.000212330520651
0.3602751,0.00124646632125,0.351233,0.000210587748931
0.3602699,0.00124767972252,0.3512238,0.000207796920093
0.3602635,0.00124833843568,0.351211,0.000205676444932
0.3602564,0.00124835933929,0.3511976,0.000207543826697
0.3602491,0.00125043420059,0.3511851,0.000207300482392
0.3602425,0.00124915077152,0.3511728,0.000210950136288
0.3602366,0.00125018712199,0.3511598,0.000207784888767
0.3602295,0.00125001161995,0.351147,0.000207370200366
0.3602251,0.00125315413657,0.3511372,0.000205764331214
0.3602159,0.00125742263778,0.3511215,0.000201701388196
0.3602099,0.00125666331609,0.3511092,0.000200440415086
0.3602065,0.00125660481059,0.3511006,0.00019955660851
0.3602012,0.00125716846922,0.35109,0.000198746572297
0.3601957,0.00125584625253,0.3510811,0.000201118596853
0.3601927,0.00125606608504,0.3510734,0.0002038794742
0.3601857,0.0012585582267,0.3510632,0.000202750487052
0.3601807,0.00125739699777,0.3510525,0.000203835840813
0.3601756,0.00125538051602,0.3510423,0.000205630761317
0.3601697,0.00125408875683,0.3510319,0.000209945921608
0.3601641,0.00125039309419,0.3510218,0.00021110840817
0.3601568,0.00125342991826,0.3510085,0.000209383977419
0.3601481,0.00125358633129,0.3509938,0.000212764564719
0.3601419,0.00125596938259,0.3509821,0.000210632594819
0.3601379,0.00125656105701,0.3509732,0.000211328559357
0.3601323,0.00125584020082,0.3509619,0.000213701871775
0.3601275,0.00125601220137,0.3509508,0.000215188661411
0.3601187,0.00125839072231,0.3509346,0.0002115543429
0.3601122,0.00125906821102,0.3509243,0.000214984208722
0.3601071,0.00125883092193,0.3509128,0.000213372819262
0.3600985,0.00125926893474,0.3508982,0.000215464057327
0.360095,0.00125988634408,0.3508893,0.000213490070027
0.3600906,0.00126272239229,0.3508776,0.000211782057786
0.3600834,0.00126417286793,0.3508633,0.000213136599391
0.3600782,0.00126329820708,0.3508535,0.000212359247503
0.3600695,0.00126206895612,0.3508381,0.000213360938318
0.3600637,0.00126031298097,0.3508273,0.000212908454506
0.3600583,0.00126041223812,0.3508153,0.00021393646253
0.360053,0.00125934443263,0.3508048,0.000217858577981
0.3600473,0.00126052275267,0.3507947,0.000218336460537
0.36004,0.00125716323522,0.3507822,0.000220663907334
0.3600367,0.00125797679231,0.350775,0.000221557216087
0.3600316,0.0012581692414,0.3507669,0.000222412881821
0.3600262,0.00125960976497,0.3507562,0.000221712336148
0.36002,0.00126000246032,0.3507453,0.000219536352343
0.3600151,0.00126254817334,0.3507327,0.000221665987468
0.3600086,0.00125933563437,0.3507206,0.000226306517803
0.3600031,0.00126083372813,0.3507104,0.00022584472542
0.3599939,0.00126194844982,0.3506951,0.000226633823601
0.3599851,0.00126361057688,0.3506803,0.000222819680459
0.3599779,0.00126116965155,0.3506667,0.000224595658907
0.3599731,0.00126106141405,0.3506573,0.000225107996304
0.3599697,0.00126036860085,0.3506484,0.000224087125913
0.3599629,0.00126190280529,0.3506359,0.000224542846691
0.359953,0.00126354572533,0.3506194,0.000224494187007
0.3599478,0.00126539557451,0.3506097,0.000223001816136
0.3599423,0.001262812104,0.3505967,0.000226512714875
0.3599326,0.00126266893523,0.3505817,0.000229005698619
0.3599258,0.00126383240978,0.3505699,0.000227750499451
0.3599179,0.00126135517996,0.3505532,0.000230486355345
0.3599105,0.00126166994495,0.3505389,0.000229474813433
0.3599042,0.00126386041951,0.350525,0.0002254559824
0.3598993,0.00126191267923,0.3505145,0.000225632112076
0.359894,0.00126077983804,0.3505039,0.000226866238123
0.3598892,0.00125889251328,0.350493,0.000227343352663
0.3598776,0.00125924177186,0.350475,0.000228335717749
0.3598712,0.00126511586821,0.3504628,0.000227018853843
0.3598639,0.00126783133342,0.3504495,0.000224260674216
0.3598573,0.00126647890231,0.3504375,0.000220876549231
0.3598506,0.00126412334841,0.3504253,0.000219338573899
0.3598448,0.00126502883762,0.350413,0.000221293018417
0.3598373,0.00126502854118,0.3503994,0.000223000538116
0.359831,0.00126713448379,0.3503862,0.000224512716789
0.3598266,0.00126945580467,0.3503759,0.000222601639706
0.3598192,0.00127306541859,0.3503633,0.00021971802384
0.359812,0.00127095271352,0.3503502,0.000220952393062
0.3598038,0.00126694086681,0.3503356,0.000226058045643
0.3597995,0.00126716670174,0.3503252,0.000223204301034
0.3597914,0.00126498025281,0.3503103,0.000224702492198
0.3597839,0.00126536725499,0.3502959,0.000221756826276
0.3597743,0.00126723905006,0.3502809,0.000218796457924
0.3597677,0.00126933778404,0.3502692,0.000219488405161
0.3597604,0.00126760886712,0.3502555,0.000219033444935
0.359757,0.00126623386466,0.3502467,0.000218891320065
0.3597503,0.00126975053062,0.3502355,0.000220410639489
0.3597396,0.00127080275417,0.3502183,0.000223476643075
0.3597327,0.00126887974608,0.3502053,0.000223726641239
0.3597281,0.00127055377297,0.3501956,0.000223638189941
0.3597241,0.0012702832322,0.3501859,0.000224273248516
0.3597165,0.00126978102443,0.3501707,0.000227850411455
0.3597106,0.00126754275668,0.3501576,0.000230287298825
0.3597047,0.00126655643775,0.350145,0.000228662196263
0.3596922,0.00126581695359,0.3501269,0.00022152672525
0.3596842,0.00126742280238,0.3501133,0.000217102763686
0.3596778,0.00126785999227,0.3501011,0.000211455645467
0.3596702,0.0012723807449,0.3500883,0.000202334895656
0.3596633,0.00127527793441,0.3500739,0.000198018913238
0.3596585,0.00127579357656,0.3500632,0.000198061505599
0.3596476,0.00127854160668,0.3500483,0.000191329584748
0.3596431,0.00128036232762,0.3500381,0.000189061603717
0.3596379,0.00128340410238,0.3500287,0.000183645882067
0.3596302,0.00127722956433,0.3500157,0.000189389044034
0.3596253,0.00127888256302,0.3500058,0.000189417950575
0.3596158,0.00127729869647,0.3499892,0.000198860151866
0.3596068,0.0012756424891,0.3499718,0.000202675997592
0.3596015,0.00127591702316,0.3499598,0.000204319749413
0.359597,0.00127275252897,0.3499491,0.000205601288906
0.3595927,0.00127144375023,0.3499396,0.00020632217525
0.359587,0.00126976029234,0.3499283,0.000208554573194
0.3595815,0.00127049260132,0.349917,0.000210948334907
0.3595771,0.0012709307967,0.3499079,0.000210829053975
0.3595713,0.00127323792356,0.3498978,0.000208600479386
0.3595639,0.00126974764816,0.349885,0.000210581100766
0.3595564,0.00126994088051,0.3498717,0.000209307453283
0.3595502,0.00127010289347,0.34986,0.000205746445899
0.3595397,0.00126990448853,0.3498445,0.000205138611675
0.3595319,0.00127113472535,0.349829,0.000203660992829
0.3595226,0.00127549897687,0.3498139,0.000203013521717
0.3595154,0.00127389184784,0.3498009,0.000202224355605
0.3595077,0.00127491388337,0.3497879,0.000203872729908
0.3595025,0.001275658673,0.349778,0.00020658944794
